"ID_org","organization name","Address","Postal Code","City","Country"
"Row31149","Wolverhampton City Council","St Peters Square Civic Centre","WV1 1RG","Wolverhampton","GB"
"Row31151","Woningstichting De Zaligheden","Dijk","5521 AX","Eersel","NL"
"Row31156","Woox Innovationsbelgium Nv","Tweestationsstraat 80","1070","Anderlecht","BE"
"Row31158","Work Research Centre Limited","Sundrive Road","12","Dublin","IE"
"Row31160","World Association Of Industrial And Technological Research Organizations","Persiaran Dato' Menteri","7035","Shah Alam","MY"
"Row31166","World Health Organization.","Avenue Appia","1211","Geneve","CH"
"Row31167","World Heart Federation","Rue Des Battoirs 7","155","Geneva","CH"
"Row31168","World Maritime University","Citadellsvagan 29","500","Malmoe","SE"
"Row31169","World Match Limited","Portico Building, Marina Street","MSD08","Pieta","MT"
"Row31170","World Obesity Federation","Roger Street","WC1N 2JU","London","GB"
"Row31173","World Wide Web Foundation","Route De Chene 30","1208","Geneve","CH"
"Row31175","Worldsensing S.L.N.E.","Calle Clos De Sant Francesc 21 Planta 1 Puerta 2","8034","Barcelona","ES"
"Row31180","Wr Nyabeze And Associates","No.400, 16th Road & New Road - Block K East, 1st Floor - Central Park, Randjiespark","863","Midrand","ZA"
"Row31182","Wright State University","Colonel Glenn Hwy","45435","Dayton","US"
"Row31185","Wroclawskie Centrum Badan Eit+ Sp Z O.O","Stablowicka","54 066","Wroclaw","PL"
"Row31190","Wuerth Elektronik Rot Am See Gmbh & Co. Kg","Rudolf-diesel-strasse 10","74585","Rot Am See","DE"
"Row31195","Wuxi Smart Sensing Stars Company Ltd","Zhenze Road Building Of Aquarius","214135","Wuxi","CN"
"Row31197","Wwf - World Wide Fund For Nature","Avenue Du Mont Blanc","1196","Gland","CH"
"Row31199","Wwf Schweiz","Hohlstrasse","8004","Zurich","CH"
"Row31203","Www.Scio.Cz Sro","Pobrezni 34","180 00","Praha","CZ"
"Row31206","Wytwornia Sprzetu Komunikacyjnego Pzl - Rzeszow Sa","Ul. Hetmanska","340","Rzeszow","PL"
"Row31210","Wyzsza Szkola Informatyki I Zarzadzania Z Siedziba W Rzeszowie","Ul Sucharskiego","35-225","Rzeszow","PL"
"Row31226","X/open Company Limited","Avenue Du Parc De Woluwe 56","1160","Brussels","GB"
"Row31228","Xaarjet Ab","Elektronikhojden","516","Jarfalla","SE"
"Row3123","Baldur Coatings As","Gaustadalléen","1061","Oslo","NO"
"Row31232","Xantys Limited","Glebelands Road","M25 1WE","Manchester","GB"
"Row31233","Xarxa Oberta, De Comunicacio I Tecnologia De Catalunya Sa","Avinguda Diagonal 177 Pl 2 Edifici Imagina","8018","Barcelona","ES"
"Row31235","Xbrl Europe","Avenue D'auderghem","1040","Bruxelles","BE"
"Row31237","Xdin Stockholm Ab","Knarrarnäsgatan 7","1168","Kista","SE"
"Row31243","Xenics Nv","Ambachtenlaan","B-3001","Leuven","BE"
"Row31244","Xennia Technology Limited","Works Road Monroe House","SG6 1LN","Letchworth","GB"
"Row31255","Xerox Sas","253/255 Avenue Du President Wilson, Immeuble Le Jade","93200","La Plaine Saint-denis","FR"
"Row31260","Xio Photonics Bv","Hengelosestraat","7521 PA","Enschede","NL"
"Row31261","Xiwrite Srl","Via Colletorto","132","Frascati","IT"
"Row31263","Xlab Razvoj Programske Opreme In Svetovanje D.O.O.","Pot Za Brdom","1000","Ljubljana","SI"
"Row31264","Xmod Technologies","Parc Scientifique Unitec 2,domaine Du Haut Carre","33000","Bordeaux","FR"
"Row31265","Xmos Limited","Cheapside - 9th Floor 107","EC2V 6DN","London","GB"
"Row31273","Xsens Holding B.V.","Pantheon 6a","559","Enschede","NL"
"Row31274","Xsens Technologies B.V.","Pantheon","559","Enschede","NL"
"Row31276","Xtm International Limited","Eghams Court, Boston Drive","SL8 5YS","Bourne End","GB"
"Row31279","Xvue Design Development Trade Of Software And High Technology Systems Limited Liability Company","Spetson","19016","Artemis","GR"
"Row31280","Xwiki Sas","Rue Duban","75016","Paris","FR"
"Row31284","Xyratex Technology Limited","Langstone Road","PO9 1SA","Havant","GB"
"Row31287","Yacoub Sakkab And Partners Co General Partnership","Alsiteen Azraq Street Al Raqeem","120","Amman","JO"
"Row31288","Yad Vashem The Holocaust Martyrs And Heroes Remembrance Authority","Har Hazikaron 4","3477","Jerusalem","IL"
"Row31289","Yadastar Gmbh","Boissereestrasse","50674","Koln","DE"
"Row31290","Yahoo Iberia Sl","Calle Maria De Molina 40 Quinta","28006","Madrid","ES"
"Row31291","Yale University","Whitney Avenue 155 Room 214","06520 8337","New Haven","US"
"Row31292","Yamaha Motor Europe N.V.","Koolhovenlaan 101","1119 NC","Schiphol Rijk","NL"
"Row31296","Yantai Zonghe Xinxi Zhong Xin","Anle Bystreet 32 Zhifu District Shandong","264000","Yantai","CN"
"Row31303","Yara International Asa","Bygdoy Alle","PB 2464 Solli","Oslo","NO"
"Row31305","Yarmouk University","Al Defa Al-madani Street","566","Irbid","JO"
"Row3131","Balkan Environmental Association","Alexander Technological Educational Institute Of Thessaloniki","141","Thessaloniki","EL"
"Row31311","Yazilim Sanayicileri Dernegi","Itu Ayazaga Kampusu Ari Teknokent Ari 1 Binasi 24/2 Maslak S","34398","Istanbul","TR"
"Row31314","Ydreams - Informatica S.A.","Campus Faculdade Ciencas Tecnologias Universidade Nova De Li","2825-116","Caparica","PT"
"Row31315","Ydreams Robotics Sa","Edificio A Moagem Cidade Do Engenho E Das Artes Largo Da Est","6230 311","Fundao","PT"
"Row31317","Yeditepe University","Agustos Yerlesimi Kayisdagi Cad.","81120","Istanbul","TR"
"Row31318","Yehuda Beruty Ltd","South Industrial Zone","730","Kirvat-shmona","IL"
"Row31320","Yellowmap Ag","Cas Weg","76131","Karlsruhe","DE"
"Row31321","Yerevan Physics Institute After A.I. Alikhanyan","Alikhanyan Brothers 2","375036","Yerevan","AM"
"Row31322","Yerevan State University","Alex Manoogian Street 1","25","Yerevan","AM"
"Row31324","Ygomi Europe Gmbh","Werner Von Siemens Strasse 13","82140","Olching","DE"
"Row31325","Ygomi Europe Kft","Erzsebet Utca 48","4034","Debrecen","HU"
"Row31328","Yit Kiinteistötekniikka Oy","Panuntie 11","222","Helsinki","FI"
"Row31329","Yitran Communications Ltd","Yehoshua Hatzoref","84106","Beer Sheva","IL"
"Row31333","Ymlp-conseil","24 Boulevard De Sevigne","35700","Rennes","FR"
"Row31335","Yogitech Spa","Via Lenin","56017","San Giuliano Terme","IT"
"Row31336","Yokosuka Telecom Research Park Kabu Shiki Gaisha","3-4 Hikaro-no-oka","239-0847","Yokosuka,kanagawa","JP"
"Row31337","Yole Developpement Sarl","Cours Emile Zola 75","69100","Lyon","FR"
"Row31339","York Emc Services (2007) Limited","University Of York","YO10 5DD","York","GB"
"Row31344","Yorkshire Authentication Provision Ltd","Eldon Business Park, Baldwins 32","NG9 6DZ","Nottingham","GB"
"Row31346","Yoruk Sut Urunleri Hayvancilik Gida Sanayi Ve Ticaret Limited Sirketi","Huseyin Okan Merzeci Mahallesi 97059","1","Mersin","TR"
"Row31349","Youarhere Sas","Boulevard Saint Germain 16","75005","Paris","FR"
"Row3135","Balkan Services","Ekzarh Yossif","1000","Sofia","BG"
"Row31350","Youris.Com","Dreve Du Pressoir","1190","Brussels","BE"
"Row31351","Youse Gmbh","Winsstrasse","10405","Berlin","DE"
"Row31357","Yucat Bv","Hoofdstraat 248","3972 LK","Driebergen Rijsenburg","NL"
"Row31358","Yucca, Lda","Praceta Jose Saramago 3 C V Esq A","2630 291","Arruda Dos Vinhos","PT"
"Row3136","Balkan Tekstil Makilanari Sanayi Ve Ticaret Limited Sirketi","Astim Organize Sanayi Bolgesi 5 Cd No.1","172","Aydin","TR"
"Row31360","Yukon Advanced Optics Worldwide","Zietelos Gatve","3202","Vilnius","LT"
"Row31367","Zabala Innovation Consulting, S.A.","Paseo Santxiki","31192","Mutilva Alta","ES"
"Row3137","Ballast Nedam International Product Management B.V.","Nijverheidstraat 12","280","Leerdam","NL"
"Row31371","Zadarska Zupanija","Bozidara Petranovica 8","23000","Zadar","HR"
"Row31376","Zaha Hadid Limited","Bowling Green Lane","EC1R 0BQ","London","GB"
"Row31377","Zaizi Ltd","Shepherds Bush Road 229-243 North Wing Brook House Floor 4 N","W6 7AN","London","GB"
"Row31387","Zaklad Wodociagow I Kanalizacji Sochaczew Sp Zoo","Ulica Rozlazlowska 7","96 500","Sochaczew","PL"
"Row31388","Zaklady Azotowe Kedzierzyn Spolka Akcyjna","Ul. Mostowa 30 A","163","Kedzierzyn Kozle","PL"
"Row31394","Zancarli Ivo - Grafica Light Di Zancarli Ing Ivo","Localita Pasina","38066","Riva Del Garda","IT"
"Row31395","Zapadoceska Univerzita V Plzni","Univerzitni","30614","Pilsen","CZ"
"Row31398","Zara - Zivilcourage Und Anti-rassismus Arbeit Verein","Schonbrunner Strasse 119/13","1050","Wien","AT"
"Row31399","Zattoo Europa Ag","Eggbuhlstrasse 28","8050","Zurich","CH"
"Row314","Accenture Sas","118 Avenue De France","75013","Paris","FR"
"Row31400","Zavod Institut Za Elektronsko Participacijo","Povsetova Ulica","1000","Ljubljana","SI"
"Row31402","Zavod Republike Slovenije Za Zaposlovanje","Rozna Dolina Cesta Ix 6","1000","Ljubljana","SI"
"Row31406","Zavod Za Informaticku Djelatnost Hrvatske Doo Za Informaticki Inzenjering","Mazuranicev Trg","10000","Zagreb","HR"
"Row31408","Zavod Za Telemedicinu","Ksaver 200 A","10000","Zagreb","HR"
"Row31409","Zavod Za Varnostne Tehnologije Informacijske Druzbe In Elektronsko Poslovanje","Jamova 39","1000","Ljubljana","SI"
"Row31411","Zavod Za Zdravstveno Zavarovanje Slovenije The Health Insurance Institute Of Slovenia","Miklosiceva","1507","Ljubljana","SI"
"Row31416","Zdravstveni Centar studenica Kraljevo","Jug Bogdanova","36000","Kraljevo","RS"
"Row31417","Zdravstveni Dom Ravne Na Koroskem","Ob Suhi 11","2390","Ravne Na Koroskem","SI"
"Row31420","Zdruzenie Pouzivatelov Slovenskejakademickej Datovej Siete-sanet","Vazovova","812 69","Bratislava","SK"
"Row31422","Zea Partners","Avenue Maeterlinck","1348","Louvain La Neuve","BE"
"Row31424","Zebra General Constructions Ltd","Propyleon Odos 22 Strovolos","21501","Lefkosia","CY"
"Row31425","Zebralog E.V.","Voltastrasse 5, Gebaude 10-2","13355","Berlin","DE"
"Row31426","Zebralog Gmbh & Co Kg","Chausseestrasse","10115","Berlin","DE"
"Row31427","Zed Worldwide S.A.","Calle Rozabella","28290","Madrid","ES"
"Row31432","Zeincro Hellas Anonymi Etaireia Kata Anathesi Parochis Ypiresion Stous Tomeis Ygeias","Anapafseos Street","152 35","Vrilissia","GR"
"Row31434","Zem As","Veritas Veien 9","307","Hovic","NO"
"Row31435","Zemanta Pametne Spletne Storitve Insvetovanje Doo","Pugljeva Ulica","1000","Ljubljana","SI"
"Row31438","Zemgales Planosanas Regions","Katolu Iela 2b","3001","Jelgava","LV"
"Row3144","Baltic Open Solutions Center","Ainazu Iela 13","1011","Riga","LV"
"Row31441","Zenexity","Rue Taitbout","75009","Paris","FR"
"Row31443","Zenon Advanced Technologies Ae","Georg. Papathanasiou","19002","Peania","GR"
"Row31450","Zentral-und Landesbibliothek Berlin","Blücherplatz","10961","Berlin","DE"
"Row31451","Zentralbibliothek Zürich","Zähringerplatz","8001","Zurich","CH"
"Row31452","Zentralinstitut Fuer Seelische Gesundheit","Square J 5","122120","Mannheim","DE"
"Row31453","Zentrum Fuer Energie Und Innovative Technologien","Doberggasse","3680","Hofamt Priel","AT"
"Row31454","Zentrum Fuer Europaeische Wirtschaftsforschung Gmbh","L 7","68161","Mannheim","DE"
"Row31457","Zentrum Fuer Soziale Innovation","Linke Wienzeile","1150","Wien","AT"
"Row31461","Zentrum Fur Sichere Informationstechnologie - Austria","Seidlgasse 22/9","1030","Wien","AT"
"Row31464","Zentrum Fur Stoffwechseldiagnostikreutlingen Gmbh","Worthstrasse 47","1964","Reutlingen","DE"
"Row31471","Zephyr Srl","Via Carlo Cattaneo 106","56125","Pisa","IT"
"Row31478","Zetcom Informatikdienstleistungen Deutschland Gmbh","Koepenicker Strasse","10997","Berlin","DE"
"Row31479","Zeticon Nv","Gaston Crommenlaan","9050","Gent","BE"
"Row31483","Zf Friedrichshafen Ag","Graf-von-soden-platz","2520","Friedrichshafen","DE"
"Row31489","Zhejiang University","Zhe Da Road","XIHU DISTRICT","Hangzhou","CN"
"Row31493","Ziekenhuis Oost-limburg Autonome Verzorgingsinstelling","Schiepse Bos","3600","Genk","BE"
"Row31494","Ziemelkurzemes Regionala Slimnica Sia-zkr","Inzenieru Iela 60","LV-3601","Ventspils","LV"
"Row31497","Zigpos Gmbh","Strehlener Strasse 22","1069","Dresden","DE"
"Row31499","Zilinska Univerzita V Ziline","Univerzitha 821 5/1","1026","Zilina","SK"
"Row31503","Zimory Gmbh","Stralauer Platz","10245","Berlin","DE"
"Row31506","Zink Armin - Digital Image Az","Dr.-ringens-strasse 7","51491","Overath","DE"
"Row31510","Ziv Communications Sa","Calle Antonio Machado - Edificio Australia 78","8840","Viladecans Barcelona","ES"
"Row31519","Znanstvenoraziskovalni Center Slovenske Akademije Znanosti In Umetnosti","Novi Trg","1000","Ljubljana","SI"
"Row31526","Zodiac Ece","Boulevard Davout 129","113","Paris","FR"
"Row31528","Zodianet Sas","Rue Des Fraisettes","91120","Palaiseau","FR"
"Row3153","Baltogar Sa","Ibaibide Km 1","24","Munguia","ES"
"Row31533","Zon Tv Cabo Portugal Sa","Avenida 5 De Outubro","1069-203","Lisboa","PT"
"Row31535","Zoobe Message Entertainment Gmbh","Kurfurstendamm","10719","Berlin","DE"
"Row31536","Zoological Institute, Russian Academy Of Sciences","Universitetskaya Nab. 1","199034","St. Petersburg","RU"
"Row31539","Zoologisches Forschungsmuseum Alexander Koenig","Adenauerallee","53113","Bonn","DE"
"Row31540","Zoom Domestic Waste Services Limited","Nmai Dzor","PMB 117","Accra","GH"
"Row31542","Zoorobotics Bv","Zuidpoolsingel","2408 ZE","Alphen Aan Den Rijn","NL"
"Row31544","Zorgbedrijf Ocmw Antwerpen Publiekrecht","Lange Gasthuisstraat 32","2000","Antwerpen","BE"
"Row31545","Zorggemak Bv","Papelaan","2252 EG","Voorschoten","NL"
"Row31546","Zorginc.","Kooltjesbuurt 9","1411 RZ","Naarden","NL"
"Row31547","Zorgonderzoek Nederland Zon","Laan Van Nieuw Oost Indie","2593CE","Den Haag","NL"
"Row31550","Zs-handling Gmbh","Budapester Strasse 2","93055","Regensburg","DE"
"Row31551","Ztg Zentrum Für Telematik Im Gesundheitswesen Gmbh","Universitätsstraße","44799","Bochum","DE"
"Row31556","Zuercher Hochschule Winterthur","Technikumstrasse 9","8401","Winterthur","CH"
"Row31557","Zumos Valencianos Del Mediterraneo Sa","Calle Del Pollancar Poligono Parcela I8a","208","Sagunto","ES"
"Row31560","Zurcher Hochschule Der Kunste","Ausstellungsstrasse 60","8005","Zurich","CH"
"Row31561","Zurcher Hochschule Fur Angewandte Wissenschaften","Gertrudstrasse 15","805","Winterthur","CH"
"Row31562","Zurich Instruments Ag","Technoparkstrasse","8005","Zurich","CH"
"Row3157","Bam Deutschland Ag","Monchhaldenstrasse","70191","Stuttgart","DE"
"Row31571","Zytoprotec Gmbh","Mariannengasse 28/2","13","Wien","AT"
"Row31573","az Informalt Kozossegekert Eselyegyenlosegi Alapitvany","Klauzal Ter","1072","Budapest","HU"
"Row3158","Bam Utiliteitsbouw Bv","Runnenburg","3981 AZ","Bunnik","NL"
"Row31584","Örebrobostäder Ab","Krämartorget","70008","Orebro","SE"
"Row31585","Össur Hf","Grjothals","IS-110","Reykjavik","IS"
"Row31586","Österbottens Förbund - Pohjanmaan Liitto (regional Council Of Ostrobothnia)","Sandögatan","174","Vasa","FI"
"Row31587","Österreichisches Forschungs- Und Prüfzentrum Arsenal Ges.M.B.H.","Franz Grill Strasse 5","1210","Vienna","AT"
"Row31592","Ústav Pro Hospodářskou Úpravu Lesů Brandýs Nad Labem","Nábřežní","250 01","Brandãs Nad Labem","CZ"
"Row31595","Česká Republika - Ministerstvo Dopravy","Nábřeží Ludvíka Svobody 12","11015","Praha","CZ"
"Row31597","Κυπριακο Ερευνητικο Και Ακαδημαϊκο Δικτυο (kypriako Erevnitiko Kai Akadimaiko Diktyo)","Kallipoleos","1678","Nicosia","CY"
"Row3167","Banca Monte Dei Paschi Di Siena Spa","Piazza Salimbeni","53100","Siena","IT"
"Row3168","Banco Bilbao Vizcaya Argentaria Sa*","Plaza San Nicolas","48005","Bilbao","ES"
"Row3169","Banco Santander Sa","Paseo De Pereda 9 Al","39004","Cantabria","ES"
"Row3170","Banden Plan Europa Bv","Heeswijk 135","86","Montfoort","NL"
"Row3172","Bandwd Ltd.","Baruch Hirsh","51202","Beni-brak","IL"
"Row3173","Bang & Olufsen As","Peter Bangs Vej","7600","Struer","DK"
"Row3179","Bangor University","College Road","LL57 2DG","Bangor","GB"
"Row318","Accion Ecologica","Alejandro De Valdez 24-33 Y La Gas Ca","17 15 246","Quito","EC"
"Row3180","Bankid Norge","Hansteens Gate 2","253","Oslo","NO"
"Row3182","Banque Carrefour De La Securite Sociale","Chaussee Saint Pierre","1040","Bruxelles","BE"
"Row3186","Bapco Lbg","Weaver Road The Point Newland House","LN6 3QN","Lincoln","GB"
"Row3188","Bar Ilan University","Bar Ilan University Campus","52900","Ramat Gan","IL"
"Row319","Acciona Agua Sa","Avenida De Europa 22","28108","Alcobendas","ES"
"Row3192","Barcelona Activa Sa Spm","Carrer Llacuna","8018","Barcelona","ES"
"Row3193","Barcelona Supercomputing Center - Centro Nacional De Supercomputacion","Barcelona Supercomputing Center. Edificio Nexus Ii. Jordi Gi 29","8024","Barcelona","ES"
"Row3194","Barco Nv","President Kennedypark 35","8500","Kortrijk","BE"
"Row3200","Barilla G. E R. Fratelli Spa","Via Mantova 166","43122","Parma","IT"
"Row3202","Barnsley Metropolitan Borough Council","Town Hall","S70 2TA","Barnsley","GB"
"Row3205","Barrow Arctic Science Consortium Inc (basc)","Uic Narl Street Bldg 360","577","Barrow","US"
"Row3207","Bartenbach Lichtlabor Gmbh","Rinner Strasse 14","6072","Aldrans","AT"
"Row3209","Bartlomiej Marcin Stanczyk","Ul. Hiacyntowa","20-143","Lublin","PL"
"Row3210","Base Protection Srl","Via Bruxelles","70051","Barletta","IT"
"Row3211","Base Structures Ltd","Feeder Road Unit A St Vincents Trading Estate","BS2 0UY","Bristol","GB"
"Row3216","Baselabs Gmbh","Ebertstrasse","9126","Chemnitz","DE"
"Row3218","Basen Oy","Salmisaarenaukio","180","Helsinki","FI"
"Row3221","Basf Construction Chemicals Gmbh","Dr.-albert-frank-str.","1116","Trostberg","DE"
"Row3225","Basf Schweiz Ag","Klybeckstrasse","2548","Basel","CH"
"Row3226","Basf Se","Carl Bosch Strasse","67056","Ludwigshafen","DE"
"Row3228","Basho Technologies Limited","Rivington Street 61","EC2A 3QQ","London","GB"
"Row323","Acciona Infraestructuras S.A.","Avenida De Europa","28108","Alcobendas","ES"
"Row3237","Batop Gmbh","Wildenbruchstrasse","7745","Jena","DE"
"Row3243","Baudirektion Uri","Klausenstrasse 2","6460","Altdorf","CH"
"Row3244","Bauer Maschinen Gmbh","Bauer Strasse","86522","Schrobenhausen","DE"
"Row3250","Bauhaus-universitaet Weimar","Geschwister Scholl Strasse 8","99423","Weimar","DE"
"Row3257","Bauunion 1905","Am Stahlwerk","1609","Groditz","DE"
"Row3258","Bauverein Ag","Siemensstrasse 20","64289","Darmstadt","DE"
"Row326","Acciona Instalaciones Sa","Avenida De Europa 18","28108","Madrid","ES"
"Row3262","Bax & Willems","Calle Roger De Lluria","8037","Barcelona","ES"
"Row3268","Bay Zoltan Alkalmazott Kutatasi Kozalapitvany","Fehervari Ut","53","Budapest","HU"
"Row3269","Bay Zoltan Alkalmazott Kutatasi Kozhasznu Nonprofit Kft.","Fehervari Ut","1116","Budapest","HU"
"Row3277","Bayer Pharma Ag","Muellerstrasse","13353","Berlin","DE"
"Row3280","Bayer Technology Services Gmbh","Kaiser-wilhelm-allee","51368","Leverkusen","DE"
"Row3281","Bayerische Akademie Der Wissenschaften","Alfons-goppel-strasse","80539","Garching Bei Munchen","DE"
"Row3286","Bayerische Motoren Werke Aktiengesellschaft","Petuelring","80788","Munich","DE"
"Row3287","Bayerische Staatsbibliothek","Ludwigstrasse 16","80328","Munich","DE"
"Row3289","Bayerischer Rundfunk","Rundfunkplatz","80335","Munich","DE"
"Row329","Accipio Projects Gmbh","Roermonder Strasse 216","52072","Aachen","DE"
"Row3290","Bayerisches Staatsministerium Des Innern","Odeonsplatz 3","80539","Munich","DE"
"Row3292","Bayerisches Zentrum Fur Angewandteenergieforschung Zae Ev","Am Hubland","97074","Wuerzburg","DE"
"Row3298","Başar Bilgisayar Sistemleri Ve İletişim Teknolojileri Sanayi Ve Ticaret Limited Şirketi","Ehlibeyt Mh. Ceyhun Atif Kansu Caddesi, Bayraktar Center A B","6520","Cankaya","TR"
"Row33","3d Dynamics Bvba","Vogelsanck","2970","Schilde","BE"
"Row330","Acco Sas","Rue De La Princesse 36/38","78430","Louveciennes","FR"
"Row3304","Bbt-materials Processing Sro","Doubicka","184 00","Praha","CZ"
"Row3312","Bct Steuerungs Und Dv-systeme Gmbh","Carlo-schmid-allee","44263","Dortmund","DE"
"Row3319","Be Informed B.V.","De Linie","7325 DZ","Apeldoorn","NL"
"Row3321","Be Park Sa","Rue Des Palais 44/41 44","1030","Bruxelles","BE"
"Row3322","Be.Wan Sprl","Avenue Des Dauphins 13","1410","Waterloo","BE"
"Row3324","Beacon Tech Ltd","Golda Meir St","76701","Nes Ziona","IL"
"Row3331","Bearingpoint Infonova Gmbh","Seering 6","8141","Unterpremstaetten","AT"
"Row3332","Bearstech Sarl","Passage Des Panoramas","75002","Paris","FR"
"Row3341","Becton Dickinson France Sas","Rue Aristide - Berges 11","BP4","Le Pont De Claix","FR"
"Row3343","Beenear Srl","Sos Moara De Foc 35","700520","Iasi","RO"
"Row335","Accord Housing Association Limitedips*","Birmingham Road 178 Bromwich","B70 6QG","West Midlands","GB"
"Row3351","Beihang University","Xue Yuan Road","100083","Beijing","CN"
"Row3354","Beijing France Telecom R&d Companylimited","Kexueyuan Nanlu","100190","Beijing","CN"
"Row3359","Beijing Normal University","19 Xinjie, Kouwai Street","100875","Beijing","CN"
"Row3362","Beijing Software Enterprise Advisory Center","North Chaoyangmen Ave., Timeson Tower","100020","Beijing","CN"
"Row3365","Beijing University Of Posts And Telecommunications","Xu Tu Cheng Road , Hai Dian District","100876","Beijing","CN"
"Row3366","Beijing University Of Technology","Ping-le-yuan","100022","Beijing","CN"
"Row3373","Belarusian Institute Of System Analysis And Information Support Of Scientific And Technical Sphere","Pobediteley Prospect","220004","Minsk","BY"
"Row3374","Belarusian National Technical University","Nezalezhnasci Pr. 65","220013","Minsk","BY"
"Row3380","Belectric Opv Gmbh","Wadenbrunner Strasse","97509","Kolitzheim","DE"
"Row3381","Belediye Baskanligi Ordu","Ataturk Bulvari 116","52100","Ordu Merkez","TR"
"Row3383","Belfast City Council","Linenhall Street","BT2 8BP","Belfast","GB"
"Row3384","Belfast Health And Social Care Trust","Saintfield Road, Knockbracken Healthcare Park","BT8 8BH","Belfast","GB"
"Row3385","Belgacom Sa","Boulevard Du Roi Albert Ii","1030","Bruxelles","BE"
"Row3388","Belgisch Instituut Voor De Verkeersveiligheid Vzw Institut Belge Pourla Securite Routiere Asbl","Chaussée De Haecht","1130","Bruxelles","BE"
"Row3390","Belgisch Laboratorium Van De Elektriciteitsindustrie","Rodestraat","1630","Linkebeek","BE"
"Row3393","Belnet","Rue De La Science","1000","Brussels","BE"
"Row3398","Beluga Shipping Gmbh","Teerhof 59","107269","Bremen","DE"
"Row34","3d Plus Sa","Rue Helene Boucher Zi","78530","Buc","FR"
"Row340","Ace Associated Compiler Experts B.V.","De Ruyterkade 113","1011AB","Amsterdam","NL"
"Row3400","Ben-gurion University Of The Negev","Campus Of The University Of The Negev","653","Beer Sheva","IL"
"Row3401","Benaki Museum","Koumbari","10674","Athens","GR"
"Row3408","Beneq Oy","Ensimmainen Savu 2","262","Vantaa","FI"
"Row341","Ace Centre Advisory Trust","Windmill Road 92","OX3 7DR","Headington, Oxford","GB"
"Row3410","Benharrat Bourquard Karima Myriam","Rue De L Ecluse","77000","Melun","FR"
"Row3418","Beogradska Otvorena Skola","Masarikova Street 5/16","11000","Beograd","RS"
"Row3419","Beogradske Elektrane","Savski Nasip 11","11070","Beograd","RS"
"Row342","Ace Ic Ltd","Hatochen Street 2 North Industrial Park","3590","Caesarea","IL"
"Row3422","Berenschot Bv","Europalaan","Postbus 8039","Utrecht","NL"
"Row3423","Berenschot Groep Bv","Europalaan 40","Postbus 8039","Utrecht","NL"
"Row3427","Bergische Universitaet Wuppertal","Gauss-strasse","42097","Wuppertal","DE"
"Row3428","Bergius Trading Ab","P O Box","22145","Helsingborg","SE"
"Row343","Acea Spa","Piazzale Ostiense 2","154","Roma","IT"
"Row3434","Berlin Government Senate Department For Economics, Technology And Women S Issues","Martin-luther-str., 105","10825","Berlin","DE"
"Row3435","Berlin Heart Gmbh","Wiesenweg 10","12247","Berlin","DE"
"Row3436","Berlin Partner Fuer Wirtschaft Und Technologie Gmbh","Fasanenstrasse 85","10623","Berlin","DE"
"Row3437","Berlin-brandenburgische Akademie Der Wissenschaften","Jaegerstrasse 22/23","10117","Berlin","DE"
"Row3439","Berliner Nanotest Und Design Gmbh","Volmerstrasse 7 B","12489","Berlin","DE"
"Row3440","Berliner Stadtreinigungsbetriebe","Ringbahnstrasse","12103","Berlin","DE"
"Row3443","Berlingske Media A/s","Pilestræde","DK-1147","Kobenhavn","DK"
"Row3446","Berner Fachhochschule","Falkenplatz","3012","Bern","CH"
"Row3447","Berner&mattner Systemtechnik Gmbh","Erwin-von-kreibig-str.","D 80807","Munich","DE"
"Row3454","Berthold Vollers Gmbh","Speicherhof","28217","Bremen","DE"
"Row3455","Bertin Technologies Sas","Av Ampere, Parc Activ Pas Du Lac 10b","284","Montigny Le Bretonneux","FR"
"Row3458","Berufsgenossenschaft Rohstoffe Undchemische Industrie","Kurfürsten-anlage","101480","Heidelberg","DE"
"Row3459","Berytech Foundation","Damascus Road Mathaf","11 7503","Beirut","LB"
"Row346","Achmea Bv*","Handelsweg 2","3707 NH","Zeist","NL"
"Row3461","Besi Austria Gmbh","Innstrasse","6241","Radfeld","AT"
"Row3468","Beta-i, Associacao Para A Promocaoda Inovacao E Do Empreendedorismo","Rua Princesa Maria Benedita 1","2560 359","Torres Vedras Sao Pedro E Santiago","PT"
"Row3470","Betapond Limited","Arc Labs Carriganore","N/A","Waterford","IE"
"Row3473","Bethanien Krankenhaus - Geriatrisches Zentrum - Gemeinnutzige Gmbh","Rohrbacher Strasse","69126","Heidelberg","DE"
"Row3475","Betrieb Fur Informationstechnologie Bremerhaven Bit Wirtschaftsbetrieb Der Stadt Bremerhaven","Hinrich Schmalfeldt Strasse","27524","Bremerhaven","DE"
"Row3478","Better Place Labs Israel Ltd","Ha'amal St.","11793","Rosh Haayin","IL"
"Row3482","Bezalel Academy Of Arts And Design","Shmuel Hanagid Street 10","24046","Jerusalem","IL"
"Row3484","Bfu - Beratungsstelle Für Unfallverhütung","Hodlerstrasse 5a","3011","Bern","CH"
"Row3494","Bhe Bonn Hungary Elektronikai Kft","Ipari Park Utca 10","164","Budapest","HU"
"Row350","Acic Sa","Boulevard Initialis - Parc Initialis 28","7000","Mons","BE"
"Row3501","Bias Bremer Institut Fur Agewandtestrahltechnik Gmbh","Klagenfurter Strasse","28359","Bremen","DE"
